GeneSymbol	GSM1249177	GSM1249178	GSM1249179	GSM1249180	GSM1249181	GSM1249182	GSM1249183	GSM1249184	GSM1249185	GSM1249186	GSM1249187	GSM1249188	GSM1249189	GSM1249190	GSM1249191	GSM1249192	GSM1249193	GSM1249194	GSM1249195	GSM1249196	GSM1249197	GSM1249198	GSM1249199	GSM1249200	GSM1249201	GSM1249202	GSM1249203	GSM1249204	GSM1249205	GSM1249206	GSM1249207	GSM1249208	GSM1249209	GSM1249210	GSM1249211	GSM1249212	GSM1249213	GSM1249214	GSM1249215	GSM1249216	GSM1249217	GSM1249218	GSM1249219	GSM1249220	GSM1249221	GSM1249222	GSM1249223	GSM1249224	GSM1249225	GSM1249226	GSM1249227	GSM1249228	GSM1249229	GSM1249230	GSM1249231	GSM1249232	GSM1249233	GSM1249234	GSM1249235	GSM1249236	GSM1249237	GSM1249238	GSM1249239	GSM1249240	GSM1249241	GSM1249242	GSM1249243	GSM1249244	GSM1249245	GSM1249246	GSM1249247	GSM1249248	GSM1249249	GSM1249250	GSM1249251	GSM1249252	GSM1249253	GSM1249254	GSM1249255	GSM1249256	GSM1249257	GSM1249258	GSM1249259	GSM1249260	GSM1249261	GSM1249262	GSM1249263	GSM1249264	GSM1249265	GSM1249266	GSM1249267	GSM1249268	GSM1249269	GSM1249270	GSM1249271	GSM1249272	GSM1249273	GSM1249274	GSM1249275	GSM1249276	GSM1249277	GSM1249278	GSM1249279	GSM1249280	GSM1249281	GSM1249282	GSM1249283	GSM1249284	GSM1249285	GSM1249286	GSM1249287	GSM1249288	GSM1249289	GSM1249290	GSM1249291	GSM1249292	GSM1249293	GSM1249294	GSM1249295	GSM1249296	GSM1249297	GSM1249298	GSM1249299	GSM1249300	GSM1249301	GSM1249302	GSM1249303	GSM1249304	GSM1249305	GSM1249306	GSM1249307	GSM1249308	GSM1249309	GSM1249310	GSM1249311	GSM1249312	GSM1249313	GSM1249314	GSM1249315	GSM1249316	GSM1249317	GSM1249318	GSM1249319	GSM1249320	GSM1249321	GSM1249322	GSM1249323	GSM1249324	GSM1249325	GSM1249326	GSM1249327	GSM1249328	GSM1249329	GSM1249330	GSM1249331	GSM1249332	GSM1249333
ADAM19	1224.44793	740.366286666667	852.173052666667	857.557357	769.744603333333	655.433003333333	866.022738366667	1019.859704	596.578546666667	1193.9101	1267.442925	1333.04732596667	955.120613333333	1115.72810366667	703.934872	930.117827	659.398866666667	1050.925251	1036.18161	889.88521	1057.94923833333	624.16025	1169.45115333333	835.790662333333	895.531130666667	1143.85393	900.458497333333	951.668646	1305.05762033333	770.868624666667	1198.452	1441.452465	1110.60503633333	698.870070333333	1127.32050733333	990.995925	1561.19578566667	834.030521333333	1162.33066666667	1461.8787194	922.243726	683.54018	1201.046665	879.233398	424.256421666667	724.442276666667	638.65583	882.460969666667	635.823436666667	884.851972666667	1076.373535	962.760224666667	1288.078694	1057.60471633333	805.871426666667	1303.94287	1007.492793	1109.68603233333	611.804133	1655.77019133333	1185.909213	943.570116666667	1157.4252	634.782918666667	1552.36860023333	800.587748333333	617.31207	1273.69622333333	701.095016666667	1777.16651666667	1089.25518266667	797.865226666667	754.950443333333	866.765313	769.358526	734.759816666667	614.23376	1182.6557975	1025.70076066667	336.010123333333	871.786062666667	938.670828666667	1024.50869	652.942547333333	675.608671333333	1018.82510333333	1221.13431333333	819.103754666667	1787.31934333333	1192.44928	1085.31371566667	1978.11624	1060.80209666667	796.525447666667	1490.45688533333	1325.55966733333	1351.64399783333	1464.76837133333	1291.48076133333	1678.40958333333	1348.78566466667	1109.46918333333	1334.43954666667	898.247843433333	468.060298333333	893.597659666667	922.71696	1646.87509666667	1204.36673	1413.68979466667	724.315101333333	575.341457	917.621786666667	961.429969833333	607.584098333333	991.410223333333	795.06514	1034.31319666667	600.845555333333	1063.70721233333	612.818193333333	581.177582	1046.21189866667	503.193143333333	629.315753666667	839.740864	1454.75820833333	928.52782	909.099266666667	886.051618333333	812.593984	801.92281	1530.87464866667	1685.820037	458.965306666667	1010.61526666667	1145.30867666667	817.9333	1042.689358	828.681163333333	913.925023666667	617.23199	941.876566666667	725.044395666667	1501.76527	1286.85134666667	1471.70086333333	824.732213333333	863.355191333333	1085.95791966667	1128.29318033333	856.053666666667	1156.13298333333	1120.066471	1096.98300666667	958.923673333333	767.743142666667
ADAM28	36.9096	30.3331833333333	9.19449666666667	1.07794	9.45465733333333	-0.204439999999999	77.634834	0.579113333333333	-1.47298	9.52714	93.30645	50.572964	30.3266383333333	90.45256	13.4592316666667	31.5206176666667	44.1482219266667	54.1310936666667	90.3604133333333	54.5517543333333	63.91988	52.6105033333333	155.7446	49.5617156666667	65.37297	41.5439575666667	50.1878843333333	6.33792333333334	116.068228	-3.41854333333333	40.6627806666667	17.8727933333333	51.79782	8.07510666666666	37.7355983333333	120.900640666667	29.52612	12.7099246666667	55.0040883333333	75.6369733333333	28.4976916666667	6.27119	2.95252666666667	33.3720883333333	10.4891966666667	7.81459233333333	63.3145505333333	25.2821066666667	107.4258	15.41791	13.7654466666667	41.76751	56.3454733333333	49.1541973333333	22.3741733333333	154.488136666667	16.3473066666667	35.9362694333333	7.85606333333333	65.7829996666667	53.38757	126.15866	67.2740123333333	44.6387306666667	18.91102	10.79489	16.606515	33.0521866666667	80.43541	17.4807962333333	-0.591380000000001	10.7160433333333	4.73227	72.253294	40.0400866666667	45.85819	41.0430505333333	20.6497553333333	19.95354	-8.35551333333333	20.3032166666667	50.021507	-2.44946	4.40605533333333	41.0961753333333	67.6497538	58.9703983333333	22.85121	73.0026166666667	48.4959306666667	108.596856666667	70.8481226666667	85.6970636666667	35.955726	65.92552	38.8523866666667	34.8076733333333	51.6220483333333	51.4457083333333	35.612437	35.2536227	39.1548283333333	29.1237456666667	1.91577666666667	-3.33579	1.77925666666667	92.18044	84.5300733333333	100.050563666667	45.9327488333333	33.526305	2.64099	10.9757731333333	53.6480264333333	11.7387433333333	64.62768	62.3116826666667	100.616366666667	17.2180296666667	38.699549	15.4092866666667	0.99794	69.1842266666667	19.0598329	17.68854	20.7818633333333	77.3476333333333	69.5744746666667	16.7589126666667	16.302	65.3656141633333	26.601011	46.1762513333333	69.3223476666667	6.70029333333333	32.4123783333333	79.1730366666667	54.9245686666667	11.9937556666667	1.74824533333333	58.0117686666667	5.66653666666667	9.81686	23.7679566666667	62.8074296666667	99.9093066666667	35.7626753333333	7.78925666666666	10.5129263333333	14.9481606666667	49.7822966333333	46.8174743333333	44.958599	37.5070248666667	41.1010306666667	51.6531346666667	67.543121
ADAMDEC1	8.8753045	3.3274885	20.144995	12.4881115	0.112125	22.737915	-1.126205	16.31132	-12.25878	1.00746	33.00942	14.0530906	15.8151255	22.630515	8.512814	-4.1805955	-6.45407025	9.8479205	52.161835	-4.166514	-19.650922	-20.03129	-1.88501	95.0089	-22.139865	54.166635	1.0140635	3.739741	-1.2996462	-4.2690795	2.617547	-5.56036455	12.34644	35.0331	28.714055	5.8853035	14.647012	3.7482079	6.7055675	6.489785	3.4427071	3.2730345	2.1028725	-0.1855435	-8.095892	-0.7906935	5.60608785	-11.451981	8.913473	7.000272	5.17738	-8.448673	3.5774155	3.4062605	4.687288	0.6616665	6.6377945	2.374958	-5.9024905	8.37280895	29.566988	31.614115	30.260185	4.4826345	23.71312	3.7700265	12.176465	16.237065	-6.60937255	15.268983	59.28146	-6.03132875	56.0623	44.903515	-3.9707585	1.652118	32.933555	15.989785	-7.9628945	-6.5163275	20.25811	73.92507	16.033605	-1.447285	-0.613625	10.2521865	9.6272135	11.0922245	55.1864	7.3097745	-14.882136	3.47672	20.104375	13.6564775	6.228488	2.9822095	-0.025004	-11.257125	6.22865855	-3.9150375	16.302955	4.174287295	6.8795785	13.15579	12.1747425	-4.2231395	-1.7225225	14.825235	11.415787	10.1060145	9.3327675	4.7049095	16.718045	11.319	-8.3948895	11.4434795	6.7689825	3.7633335	1.649655	18.39683	-10.2646505	-16.758685	5.72083585	6.512628	37.80976	19.9633755	22.3412385	-14.4077165	11.6564496	22.1443865	1.341472	5.761515	-6.99455865	-2.8063035	2.972366	-18.5375025	9.7939085	19.26509	7.4723375	7.0215315	10.134015	-1.11855	9.968091	-3.6619541	6.8004765	60.84324	-3.9906465	32.256375	15.701555	-11.474913	5.8463025	1.46435025	-11.7641405	-3.3662395	11.685931	19.15906	-20.73499
ADAMTS3	4.50176	-20.17875	-1.291466	-12.849	4.845545	42.29862	28.61109	-1.141438	10.82244	2.39295	-9.908569	23.37226	-10.30562	10.96684	-1.324082	28.06948	5.559213	21.26616	4.860578	9.230637	16.31766	22.45029	-2.81817	9.680122	6.690336	-4.012729	8.769677	1.171222	-0.007048955	25.48667	12.31506	8.503383	-5.244647	2.680775	28.22009	23.62713	14.93612	15.98633	0.9873289	-10.18565	-9.712644	-9.754712	0.6308025	16.64059	-8.145225	18.47621	5.027835	9.552754	28.51398	8.085483	28.8379	3.534199	-1.967759	6.0562	9.382471	-12.53182	-3.692061	-21.87453	12.4107	-11.06263	9.602675	-5.441661	-1.401491	-5.863348	9.80777	3.165907	-7.168783	12.77278	-0.3437867	-5.109758	2.366116	47.69596	-9.695863	14.74387	15.00875	18.98781	29.05156	22.48201	17.75932	13.76429	13.09775	1.324254	10.63403	5.382461	2.258002	-1.998281	-8.891272	-1.123079	11.62481	-4.650971	3.897655	-6.120299	-9.947397	-8.44471	-7.203813	5.193785	10.07993	0.5373995	14.5152	-4.134553	6.663559	12.92691	2.691234	-19.7944	-16.26681	19.58152	-1.708525	-16.57198	20.93213	1.714808	-9.930761	-3.542617	-0.5489716	10.59188	20.13409	-1.706742	7.542832	-14.11421	3.70841	10.06617	13.76963	-10.05708	-3.342295	-17.34298	5.636114	6.67668	5.307546	4.216417	6.250353	22.84292	20.20671	11.05609	16.85987	8.055924	-6.659894	-6.641052	1.427098	20.80443	16.4561	-5.926575	50.53242	13.45161	-6.38228	5.979496	9.193427	-5.751071	-4.530756	-2.385989	13.13395	3.768672	-2.324033	5.677948	-21.79733	4.843101	7.726948	0.2130925	5.971591
ADAMTS5	-5.986947	-26.31807	-32.25155	-24.54899	-24.76013	-30.39805	-16.14627	-20.97494	-31.55897	-13.82541	-29.0052	-29.8726	-19.0791	-21.98018	-9.977398	-29.78378	-6.090716	-19.97587	-26.36518	-24.75722	-14.698	-21.46604	-32.76003	-10.86698	-14.11799	-26.45883	-29.07195	-3.021252	-24.09341	-21.81572	-13.71995	-20.96437	-20.6905	-23.55857	-20.23155	-26.70468	-19.71304	-22.82628	-23.44671	-15.79997	-19.75866	-26.64789	-14.0869	-28.15718	-31.0292	-22.11222	-29.0052	-31.15044	-27.93673	-14.5933	-13.88193	-22.31262	-26.36108	-10.28282	-48.91399	-22.03294	-18.2556	-24.24637	-14.64408	-16.29677	-33.14725	-9.304509	-10.84477	-26.9347	-19.79668	-9.483125	-13.2167	-25.77517	-27.90829	-21.41154	-26.44375	-23.2037	-13.88973	-9.319722	-22.9266	-31.03949	-21.44928	-9.964091	-23.21238	-40.2131	-15.31127	-13.658	-22.72732	-22.18201	-19.93501	-8.679675	-21.42533	-25.56272	-23.95789	-19.71807	-26.23549	-21.15119	-20.05841	-22.10081	-22.90569	-20.74025	-19.06492	-14.91867	-32.05814	-9.421536	-23.78776	-23.01149	-9.390662	-22.44447	-1.877068	-13.33244	-12.5218	-14.35833	-21.55689	-33.35433	-27.6401	-25.41719	-18.13869	-7.896196	-3.760861	-20.23426	-16.88261	-22.47267	-32.96247	-25.46722	-19.59392	-29.91878	-31.97186	-20.84856	-19.46584	-14.92269	-33.48298	-24.58051	-12.56446	-29.5798	-16.73889	-24.38461	-21.29198	-21.5922	-33.85097	-28.48589	-13.91164	-15.42487	-26.45124	-19.87505	-25.48823	-22.78359	-20.53752	-12.53182	-16.64179	-23.72809	-29.48573	-30.8933	-36.61003	-14.62815	-25.04537	-26.43211	-13.91953	-20.12135	-21.8966	-10.96876	-15.41458
ADI1	2.786647	61.27522	113.0774	62.25593	223.1208	59.46755	27.50704	4.617027	85.08696	0.3388639	98.59816	117.6615	104.8399	205.7886	382.9181	32.51698	26.71959	37.92048	54.70641	84.26392	219.1723	41.37707	211.5541	108.1692	8.981602	31.85398	24.32503	23.85959	20.8901	33.73254	22.38779	85.35239	75.93245	3.847917	63.64128	18.43958	76.72153	46.262	49.02393	-1.446769	-2.296533	65.78341	25.28893	30.7242	55.4464	152.9528	49.02393	31.32262	390.1522	19.0496	7.612065	71.47453	22.45676	13.68334	29.97066	53.08099	33.2713	68.63348	42.95199	72.29816	13.80187	37.19339	70.10358	14.18335	38.83549	26.95029	496.7143	34.0552	465.0841	53.90097	66.99094	10.81754	13.71117	62.96817	123.4838	63.38334	234.718	4.05901	45.92838	11.57471	11.94259	59.78349	33.465	47.46008	14.82649	36.93759	71.23484	3.585952	47.16189	26.17057	723.5126	14.64637	45.73955	62.86331	34.33737	-5.339985	-20.915	25.05973	31.71424	-10.80483	104.6537	50.4647	54.57051	86.95188	7.625485	27.64575	-13.53977	6.754859	22.88397	95.47914	67.87283	231.7312	236.0745	23.36862	0.02045354	709.4606	285.2716	96.87424	25.90993	78.63852	70.28509	32.43797	52.42103	79.39423	81.57901	8.28959	7.995129	47.48999	37.60226	49.80812	57.59078	184.1729	81.49564	89.58655	49.06396	19.11654	94.60571	3.274183	18.90635	48.35942	19.07434	10.35033	46.91928	16.83137	21.87496	13.72235	104.1139	-6.570015	306.5629	813.5212	134.7152	99.4387	85.01173	8.421795	-2.384103	49.5857	31.43204
ADRB2	943.9576	837.061	1242.068	931.9189	1254.28	804.4993	988.3461	668.4703	1920.714	854.9944	1352.789	834.8871	915.0553	685.9698	1387.556	731.0744	880.605	993.9033	2207.5	565.0416	778.7576	1061.195	877.5112	733.476	825.7553	1652.536	1533.374	843.4305	675.4921	1436.61	1722.512	617.0876	1452.66	1723.978	692.7917	590.3066	598.7971	1202.042	1067.451	869.1874	1196.315	1080.649	821.7849	648.9939	879.5422	780.2899	920.6277	1848.649	1170.331	669.6534	752.5237	1044.398	1687.849	977.1661	1334.914	854.0024	1567.429	1660.158	1761.195	1526.497	1230.646	2392.224	1048.827	637.6821	1458.117	1181.301	1623.624	2871.032	1014.95	946.1144	2928.2	2240.293	1123.19	2027.031	1649.828	858.5635	1998.229	2532.474	1207.231	2044.846	3426.525	2094.508	2465.873	2447.561	1308.123	1251.703	1317.945	1977.95	1211.783	1785.346	1494.924	1607.315	1429.034	2417.294	1031.386	2109.854	1903.663	1568.618	2428.241	1285.323	1541.312	1758.125	1080.649	1297.351	1075.82	1180.035	1213.568	2172.785	2257.183	2298.568	1243.861	1741.717	1238.505	1635.133	1867.171	1204.672	846.132	771.1519	975.9548	968.7608	1528.208	1758.928	1804.46	2716.294	955.011	1911.283	2006.319	1959.039	1463.601	1446.685	817.1582	1817.97	1119.383	1122.388	1883.893	1563.698	2826.168	992.345	1388.06	3772.294	1441.132	1422.684	1234.17	1335.413	1062.645	516.0287	751.4322	1701.149	1401.359	857.0284	1812.8	1791.615	1010.129	842.6386	692.6179	1418.465	1587.033
AGPAT5	418.9843	283.4305	129.8718	110.9361	127.6402	76.24493	407.8801	105.0742	248.3075	117.3592	287.2555	302.2036	230.2803	414.5883	386.9912	282.619	386.3219	349.3588	530.0822	429.614	487.1423	212.4987	433.9988	298.3333	267.8068	435.1381	472.0732	369.6644	603.4338	149.7959	335.282	396.6624	231.6266	328.1108	363.3354	423.0575	169.4547	167.5936	379.9015	545.2979	459.3682	347.2884	168.8826	283.767	145.7683	203.6932	254.2487	319.4904	398.4575	167.3638	143.1288	430.1543	576.8266	344.8818	317.0462	388.3896	555.3834	303.1643	369.2178	444.8914	426.1257	442.5677	308.8094	217.2032	376.0513	370.7888	235.5156	281.426	240.8548	292.3843	201.641	39.96218	237.03	206.5942	308.8861	247.3076	183.6024	381.1366	161.0854	254.1235	282.8842	367.0836	237.1512	251.5867	384.6831	364.2772	408.1871	358.0919	563.208	291.9738	397.569	469.53	526.216	334.8898	473.6757	446.4608	585.9551	471.726	534.4224	458.9001	324.3327	433.9988	574.9531	312.4157	213.1438	532.8337	568.8595	810.8065	321.6218	411.478	354.2933	253.0048	278.2249	519.864	270.9358	390.0531	295.562	520.283	97.11495	448.2422	126.278	98.06565	313.924	136.4084	240.2902	285.7612	686.7241	312.964	281.3637	240.3972	349.1099	353.4454	322.4785	347.5339	273.9002	436.3178	455.0452	495.7917	399.6512	200.3437	378.6703	63.2818	318.8697	332.6693	507.8289	407.9845	306.6997	245.4242	258.7235	494.2667	511.6726	340.3486	246.1948	456.998	373.6308	342.308	280.1018
AIF1	4563.54420666667	3041.84941333333	2382.53594666667	3277.17172666667	4608.3631	7546.6	4415.27458333333	8507.05103333333	3363.60842666667	4741.4342	2353.95509	2308.68145666667	1835.76947666667	2060.87877833333	2523.89213233333	4146.17497333333	4257.78745	6081.66516666667	4887.24774333333	1886.61728	2347.55998666667	2373.21152666667	3242.79746333333	6534.96639666667	2370.98971	2619.3567	1971.94239333333	1500.93774666667	1710.00045666667	4949.19544666667	1794.71380666667	3685.39277333333	2998.04627666667	2021.12871666667	4253.54791333333	4459.12724	2849.18594333333	2438.27586666667	2636.57088466667	4468.78492	5417.06143666667	4699.79814	4000.14594666667	4201.30991666667	4589.75575333333	4580.38036	6228.71441333333	4217.793672	3800.24512333333	3663.53424	6107.71652333333	4956.8396	3109.23027666667	5056.283	3829.02148333333	2923.37477333333	2390.44614333333	1874.48380666667	4077.35820666667	2077.12375333333	3530.91482	6273.35233333333	2848.28606333333	4352.10281666667	2733.12226	3876.11932333333	2656.84572333333	2408.31441	1880.51305666667	2069.15870333333	4935.73733	2404.8622	3725.55906	6574.53568333333	3898.00021666667	2749.12244333333	2347.12371	2991.10331	4610.04056666667	2415.85495333333	2474.23495	2851.73182666667	2910.19339666667	3604.45777666667	3900.19127	3099.85074666667	2107.38429333333	3609.47151666667	1952.95998333333	2940.26427	1301.18799	1763.67412666667	2437.56453333333	3636.49457	2504.41277666667	2563.61972333333	3381.45994666667	2919.36494333333	2044.64899333333	2204.71857	1906.62549	2107.98459333333	2359.56768333333	2718.18376666667	4205.79767133333	1509.44913333333	3452.00523666667	2408.95887333333	2173.82087333333	2095.62628333333	3107.91246666667	2870.40108666667	2927.20680333333	2651.36887333333	4021.98601	3477.64042333333	1542.97956666667	1865.71881666667	2311.89057	2416.65875333333	2868.84990333333	2245.65606333333	2671.69886333333	2062.55941333333	3344.19559666667	2696.21966	1886.07195266667	3687.43245	3026.31045066667	3955.60875333333	2745.55118333333	2372.10265	2799.68714333333	2072.77291666667	3914.12296333333	2968.81681333333	1930.7714	2729.61757	7137.64780666667	1870.89686666667	2917.41035333333	4524.49218	1471.56539666667	5594.20868	2785.90239333333	3046.35576	2095.42373	2970.77474	1812.60059	3370.84504666667	1575.69096	3009.39638	2913.53759333333	3424.21694333333	1697.36546	2661.64269666667	2520.72899666667
AIM2	3342.10336	2976.655665	2256.12292	3355.65157	598.313345	4226.35881	1805.53751	4216.444075	1249.11076	3063.044055	771.53875	719.72944	499.3441855	3695.8803	341.37159	673.39527	837.802125	1322.57006	1123.0211065	1724.15076	407.0557405	173.161025	559.210255	987.21901	754.321202	630.6304365	412.549261	1432.51456	547.778627	1177.143245	298.7933	253.5934025	576.694634	502.864576	317.836383	3177.954735	2467.288505	525.504155	489.186745	1133.24052	2570.70282	1662.22043	2975.267915	2972.460165	1821.23577	2984.91078	3678.10789	3157.88154	4173.24745	2258.659475	3882.963575	1723.020645	577.0833265	1749.035741	2529.39637	1048.421947	651.92117	496.4372735	1692.18142	450.8317525	1405.013585	918.64125	580.337175	1166.662115	1448.345225	1202.42368	1179.09495	865.5546965	470.09841	1152.80327	1034.9245355	998.852895	1014.398885	1091.06822	937.187845	636.7666805	411.0055045	1051.602285	2096.315395	789.89885	1615.53592964	687.4614985	613.49063	1406.20551	1242.89587	951.37178	525.167255	392.7709075	1811.886375	725.64732	278.876545	391.681605	390.177165	453.4552065	666.259835	352.6041595	954.02995	463.754035	474.8047695	948.3684371	431.323865	401.687762	270.0272875	800.26013905	692.241105	1927.7145945	1068.807245	190.94258	840.904575	850.55215	339.4211725	1407.9118	623.28702	947.8707025	937.41158	1063.923075	804.2025	139.536762	586.074085	1223.879625	465.654155	718.93688	748.3932745	791.521775	3610.06396	1120.319945	375.649865	364.10006	1403.763295	3294.003615	2661.677852	970.3777	372.37286	660.229775	2329.968075	1410.14149	535.845045	1261.3449365	1669.289401	843.9290165	1997.49612	602.909205	125.14696	1529.957255	423.1688305	1065.260845	427.172235	1129.9649535	1595.2989	471.20164	408.684195	1029.36418	434.936345	702.312445	1037.014391	1013.91217	638.319485
ALAS1	65.03991	27.1357473333333	40.45392	75.2689833333333	14.9952343333333	31.4862673333333	29.154197	84.7902666666667	32.2534633333333	40.1456626666667	42.4483976666667	34.5911445666667	24.8495533333333	30.270474	32.1479416666667	29.6624526666667	31.2722540866667	41.570772	24.7940103333333	18.7007633333333	9.46017333333333	12.4914033333333	13.018247	45.1253733333333	21.939	45.173891	32.96936	60.6363182333333	30.6582353666667	14.321458	13.469991	24.78309	14.4220665666667	24.8875296666667	34.0083963333333	32.4286076666667	63.9950073333333	22.9594016666667	39.0694573333333	22.4354953333333	38.4922586666667	22.7873423333333	32.7752606666667	52.4570633333333	16.7753163333333	40.5547328	21.4443106666667	48.8177133333333	25.8230066666667	49.0272153333333	32.1460293333333	32.018656	20.333681	41.64442	36.2163286666667	30.3837803333333	17.420597	21.0965866666667	39.408847	34.9044873333333	15.6253322333333	16.4288626666667	32.8943306666667	20.8454413333333	39.723405	14.0748733333333	31.54528	44.1719953333333	15.555261	47.9358333333333	39.5861666666667	75.38728	29.026681	44.20224	35.8113426666667	27.6026133333333	17.955555	32.297716	45.60447	41.0738756666667	28.25048	25.982228	26.2458233333333	19.5687883333333	49.476703	23.4603536666667	22.1073766666667	15.6185243333333	41.6566143333333	10.1840903333333	22.373653	31.3098756666667	34.5057563333333	32.737277	34.65196	34.90333	38.29659	41.3919566666667	36.1260893333333	28.6648095666667	26.0780833333333	28.9296823333333	18.842578	7.33492733333333	46.0524493333333	40.1625366666667	27.2409086666667	27.7748383333333	39.0653333333333	39.033999	28.150552	24.6787556666667	17.120888	12.6774333333333	30.56646	24.48314	19.65764	18.5533516666667	33.48922	16.9052426666667	4.91885333333333	30.4116186666667	27.0831906666667	25.382116	73.8722966666667	25.5997426333333	26.3637023333333	41.79984	38.5743713333333	51.9260104333333	28.2744293333333	15.4828223333333	33.723785	26.6513676666667	27.8321683333333	17.8386113333333	24.279745	29.2186756666667	27.4115709666667	11.280558	27.1594783333333	18.83011	32.8767233333333	26.1009556666667	25.9398396666667	37.6081646666667	27.7313533333333	33.7240156666667	36.967832	21.8248113333333	26.3918566666667	40.5925073333333	9.41627543333333	44.1996993333333	29.8877443333333	24.4009086666667	12.7754226666667
ALOX15	23.14943525	22.435609	63.04491	21.479959	43.8284225	37.299435	26.619115	31.39298225	28.27319	27.67772675	54.69063	49.9336025	38.220184	24.954124	21.548963	32.97687225	24.800265	35.0996025	27.4892975	22.3238455	68.696105	94.1728	42.4892325	35.76755	50.908765	25.61030625	79.6414525	25.410693	26.9499675	50.18459	179.345815	48.4133225	241.374845	25.61344875	61.138185	39.5844675	24.70382	31.16517225	13.02116375	33.2547925	29.8293385	31.0655325	32.7447425	30.800635	42.3928925	41.059295	24.194664	24.18258	21.3930244325	38.35838325	32.56752575	47.151125	79.362	18.97419575	25.64374375	36.08237	29.4342275	64.712695	26.233815	102.8785025	73.86221	400.57789	170.637705	35.8807125	35.40849	25.85762175	47.60058	71.5526925	91.2340575	42.4288275	31.78818925	129.77502	33.136143	27.3844725	34.80821	74.4915225	69.7994775	33.598765	17.499581	32.9545185	37.406815	35.3575475	54.844815	61.453855	27.212775	38.4514625	47.518904	145.63164	20.35034	21.987534	47.98001	85.2865	158.2640875	48.4660525	82.7071745	173.94802	116.9998625	494.0824125	189.2241425	133.508385	67.939491475	175.7060925	65.8735775	35.2722195	40.367055	15.53846475	24.964084	26.07476	20.4619505	121.120225	56.0161775	39.5084175	63.670519	39.5279465	56.1572475	26.9520525	34.2116175	70.0559125	67.4771875	62.4807625	52.2052625	48.4388125	62.1447575	41.29314	32.5718625	30.0805275	83.77314	61.37816	17.477795	21.424238025	17.956627	32.122653	27.6306325	32.40729425	32.279585	22.72959875	45.330602	28.767	60.31762	44.38688	39.09375325	72.1574725	22.17839125	45.95288475	75.4653675	24.6476445	35.40838925	18.26406685	41.0277225	44.233	47.600845	25.417154	38.35835	24.0294335	31.2795275	23.18192025	63.682385
ALOX5	7209.25774	4691.84741133333	8052.68828343333	11316.53703	4034.64597	12104.5610060367	4787.95022	14810.0655433333	3289.57728033333	9388.76995433333	4197.88349633333	4731.52593666667	2231.65044333333	2829.17742333333	2613.664902	3694.42536766667	3462.20779666667	7269.17249666667	4074.24322666667	1792.71931666667	2590.50572	2039.99362133333	4262.79109566667	6089.61104766667	2099.71015333333	3285.33201263333	2492.36778066667	7455.96175333333	2764.81756333333	3365.05526433333	3001.73228	5791.697993	2746.01087	2909.65212733333	6366.62792	4972.06743333333	11612.1263442	4631.30554033333	4093.63330366667	3936.28186666667	4184.97900666667	4317.98708166667	7901.02316333333	7947.28792896667	4899.81027133333	4634.40253666667	4895.74704333333	4707.35555066667	5430.22156	5435.60247066667	12310.7417053333	3995.89239466667	3568.18380666667	6675.04824333333	5631.54459333333	4553.01621266667	2966.066314	2860.09912	5444.32382333333	3748.29270666667	3762.59945666667	2967.915134	4544.612972	4947.77752866667	4269.55850666667	3129.0104067	3748.17136666667	7314.96168666667	1902.60734966667	1692.74515106667	7002.91779	4742.14525066667	3256.950925	7004.89714866667	3628.92449333333	3238.56339333333	2022.86305333333	2082.448838	10469.4185533333	1369.68621033333	4649.52047333333	3650.98945533333	5656.45082666667	2863.13116666667	3573.75434333333	3607.60780666667	3608.32944	2662.82972333333	4221.86052	4177.43197566667	2412.88629166667	4767.92652666667	3194.10229366667	3051.27246266667	3823.04333	4319.365117	3936.17836466667	3484.76427	3196.17586533333	4118.42572333333	2803.76837333333	3045.61578666667	3914.12927833333	2260.20633466667	5653.014017	2333.27740166667	4443.3813728	3596.42298566667	2981.67871333333	2922.33277933333	3300.67541233333	3269.88062066667	3382.62949333333	1731.12229	2711.00640766667	3494.29793966667	2490.13553666667	1883.95893666667	2258.52075	3142.50145333333	3154.69824633333	2604.49130666667	3014.57141533333	2292.00372666667	11674.21859	3275.28231376667	3391.12119366667	3162.40267096667	4518.24617666667	7555.12914733333	3392.49758	2790.82471333333	3105.555674	6821.39717	2545.39326566667	3795.86847666667	2337.09589666667	2859.34500466667	4321.40937766667	2493.207851	4543.26899333333	2295.668243	1719.82309666667	4895.99475	3757.892237	6109.07254666667	2938.85148666667	3839.78399	3548.72201266667	3885.72893966667	2374.44844	3585.93393533333	3963.212604	4025.7306805	2102.06015433333	4379.90139633333	2115.031545
