GeneSymbol	GSM709413	GSM709414	GSM709415	GSM709416	GSM709417	GSM709418	GSM709419	GSM709420	GSM709421	GSM709422	GSM709423	GSM709424	GSM709425	GSM709426	GSM709427	GSM709428	GSM709429	GSM709430	GSM709431	GSM709432	GSM709433	GSM709434	GSM709435	GSM709436	GSM709437	GSM709438	GSM709439	GSM709440	GSM709441	GSM709442	GSM709443	GSM709444	GSM709445	GSM709446	GSM709447	GSM709448	GSM709449	GSM709450	GSM709451	GSM709452	GSM709453	GSM709454	GSM709455	GSM709456	GSM709457	GSM709458	GSM709459	GSM709460	GSM709461	GSM709462	GSM709463	GSM709464	GSM709465	GSM709466	GSM709467	GSM709468	GSM709469	GSM709470	GSM709471	GSM709472	GSM709473	GSM709474	GSM709475	GSM709476	GSM709477	GSM709478	GSM709479	GSM709480	GSM709481	GSM709482	GSM709483	GSM709484	GSM709485	GSM709486	GSM709487	GSM709488	GSM709489	GSM709490	GSM709491	GSM709492	GSM709493	GSM709494	GSM709495	GSM709496	GSM709497	GSM709498	GSM709499	GSM709500	GSM709501	GSM709502	GSM709503	GSM709504	GSM709505	GSM709506	GSM709507	GSM709508	GSM709509	GSM709510	GSM709511	GSM709512	GSM709513	GSM709514	GSM709515	GSM709516	GSM709517	GSM709518	GSM709519	GSM709520
CEACAM3	254.6726	381.412	504.9794	325.42955	729.3383	291.4817	356.8755	225.06965	337.51955	425.5158	316.8344	478.15175	317.26065	692.71495	588.40815	362.9692	25.778475	30.21694	91.81671	22.1943	446.8739	715.91545	256.4568	196.4119	446.45555	363.51935	237.89595	349.4568	584.02185	551.0843	319.9817	699.8407	598.41205	402.69975	523.5651	612.61635	349.7614	471.097	303.0899	295.96345	436.24575	305.5238	983.04525	563.7239	324.66435	659.61405	430.01275	248.453	457.70765	468.79835	299.5945	484.67565	578.4834	652.0746	238.9244	338.85345	599.1249	609.57445	977.51195	646.9029	834.83495	548.26525	609.66215	275.58835	305.6922	601.8054	536.70185	266.95545	229.58005	685.1011	518.8421	326.4773	504.5124	297.3317	587.6645	210.91185	314.5846	601.2773	370.08705	354.8842	356.47465	267.7401	534.11655	342.63115	494.67175	344.8742	485.69925	393.08285	622.2531	693.92355	452.2808	553.57805	1263.02155	1179.05095	838.97255	385.5896	397.16125	397.0408	410.57065	362.51815	329.93915	379.7515	440.8794	146.29725	309.36335	313.26695	325.46235	304.3646
CEACAM8	100.6673	45.88081	526.8377	38.65535	102.0787	28.4472	54.69731	21.37221	239.1234	1634.847	10.59509	145.0503	48.27021	338.3571	145.938	568.8212	8.944401	7.372162	94.48356	3.005583	14.11107	59.49991	24.7959	27.46113	72.64506	108.2555	21.2604	110.1639	87.41068	68.02079	14.02494	410.6413	26.39119	35.6475	238.8247	31.86671	223.9401	83.89345	43.54648	392.8953	89.31356	53.65265	149.1421	78.77955	74.62163	79.87831	97.67001	336.2972	367.2424	43.25209	38.92913	534.1941	39.4499	160.0357	44.58075	805.3233	46.13598	155.5724	262.2654	29.68293	175.7327	125.236	75.2656	14.48526	16.25712	14.34643	291.8992	31.40199	64.11978	434.3778	63.28747	14.7556	55.37769	23.19227	51.86431	115.1703	27.98417	90.06776	19.62207	19.09184	69.95106	18.27889	129.8562	71.52726	130.9845	186.5314	82.33941	276.5357	780.3101	124.7155	36.26366	252.9656	48.29286	65.24214	214.6104	738.1532	61.65313	284.2154	176.1099	6.805209	182.6779	374.0512	87.53924	127.9995	260.2337	28.57398	31.27491	29.28039
CECR1	808.0956	1314.92645	1332.49835	1250.44995	628.36555	1640.540725	988.17721	1276.989115	1025.18796	845.39048	796.49272	799.94296	933.59636	1218.94425	925.378905	875.870955	126.322715	142.1167285	148.90723	110.0420215	1571.07506	781.38281	643.5862	887.9288	1148.65445	915.77	1055.164065	952.2643	1662.1878	1888.77355	1447.18338	1274.5869	1501.78985	969.88185	999.56398	1434.04753	717.5774	993.253515	914.19175	1180.284885	1270.07421	1382.95593	788.75613	931.51685	1360.879	1632.6831	2143.16391	1549.50745	1018.09726	950.04095	1000.84235	1268.98897	1260.72975	880.82737	1397.00215	1153.05522	1100.40007	1673.33145	1812.1234	1000.33845	1109.4239	1290.86645	983.87574	889.267915	651.581735	568.87417	484.35366	458.918105	469.252175	594.889965	553.23714	506.459645	723.217225	701.5097	564.80095	973.47623	1038.033955	763.27118	807.947695	800.9704	783.072365	771.6016	951.8924	575.650045	935.31455	896.277965	643.474455	530.059985	578.13892	959.03462	755.183395	622.781125	647.0837	459.597665	761.119305	808.764305	900.00978	1102.786585	1028.32865	878.685365	830.3234	779.170445	1137.588615	388.27721	673.053885	686.9616	885.8177	550.643915
CEMP1	6214.858	3441.392	3578.031	2599.386	5023.379	4293.969	3166.113	2181.578	638.4953	2970.287	3763.632	1142.918	1912.571	7253.834	4438.28	4016.021	400.9992	133.0894	608.651	227.9523	1058.886	1098.133	2605.281	1624.615	3646.065	2312.949	586.6735	2994.253	4993.453	3127.361	4572.501	4554.152	3555.207	6831.155	1640.688	4241.001	5459.399	1462.994	2868.325	826.4972	1807.95	1385.527	2797.876	5457.309	2777.511	1986.711	761.1734	3223.334	2787.893	4200.049	3762.758	1703.191	4625.15	2969.054	2884.79	3886.921	1987.973	4697.238	3374.215	6541.231	4624.489	2857.198	1478.754	4143.126	3758.756	4222.32	2311.019	3004.953	2309.183	2814.66	3198.87	3895.714	2224.509	2862.004	2409.809	1049.111	3846.476	3644.411	4503.935	7641.321	4116.96	4804.207	3889.898	3548.005	4627.24	6435.328	6951.54	3444.968	3753.381	2157.476	1755.355	5321.693	6347.612	2819.819	2671.413	1485.486	3531.722	2327.475	2911.33	3137.552	6151.814	3622.594	3909.271	5428.616	4171.301	4714.857	5892.441	4456.321
CES1	487.1949	386.9876	452.9757	571.5722	636.8146	610.0903	415.8078	546.5359	155.7056	278.0969	382.1925	393.02	391.2431	486.3235	505.8615	315.9468	63.73199	41.03354	49.96843	24.97967	391.5733	353.6141	340.2772	328.0317	434.7409	564.7745	281.1208	415.832	499.8307	1129.499	779.1134	547.2616	920.8581	846.3162	340.0138	689.9843	330.3457	293.2752	374.6673	184.0307	271.4934	154.7961	297.1997	457.1055	327.4087	427.2133	266.8772	587.0073	544.5454	384.388	878.0149	375.074	792.7521	410.9283	563.9047	311.8208	176.149	1747.5	419.5827	340.265	247.3258	263.2473	303.4167	268.8052	181.2514	446.4732	369.7503	264.9055	139.4311	360.1465	523.1913	399.8955	246.3438	738.1902	638.8762	213.8618	330.3162	270.3334	248.7954	460.5815	574.2952	444.1072	410.6547	503.5956	670.8807	346.3647	493.1609	175.1317	317.0052	376.503	142.8257	142.4492	471.9063	397.7636	181.587	294.4997	514.3363	442.6485	299.1375	291.9597	429.4474	268.4486	235.6713	54.44839	321.2284	376.8126	632.2654	229.863
CETN1	10.68215	9.194848	27.24722	22.64064	20.68726	6.538482	9.851788	6.111119	6.652305	11.63361	6.161794	6.561004	16.62267	17.62833	14.25056	9.133189	1.473338	1.122993	1.523886	0.8714741	4.102632	2.285214	7.090206	2.102916	1.704621	11.9364	5.882017	3.806885	4.735288	1.609313	6.149746	1.824282	5.628586	8.093313	1.895245	7.592944	27.61345	23.23588	22.61937	23.01474	14.3015	17.63127	9.103322	22.66004	15.3861	27.04159	32.98497	18.66735	2.005279	2.05878	3.962219	1.763585	6.220874	6.151154	3.719696	23.2568	2.060894	2.102227	2.409729	3.631374	2.16169	1.781911	2.497138	2.863001	2.968176	1.937847	10.76237	14.96682	2.604412	3.419454	4.190712	4.49804	3.297256	3.044763	5.69428	1.656532	3.743848	9.979153	3.439893	4.91829	3.766561	9.673041	1.750393	4.674436	4.657251	3.215917	2.298414	6.225174	11.09223	3.58251	5.62679	2.485367	5.17345	5.351972	6.425449	4.156932	6.922733	3.6913	4.501828	1.757794	4.3495	2.580206	1.723808	1.762329	1.748945	1.683464	1.503701	7.105221
CFB	12.70833	11.31193	22.10865	11.23742	16.63763	12.03257	6.18122	9.824536	8.222417	22.11536	4.69861	8.481245	6.611185	7.352415	6.436061	7.361519	1.087182	1.050278	1.103594	1.111748	1.868125	3.202019	1.775086	1.833274	14.55633	20.40695	2.202192	3.344023	1.7772	5.214229	4.760562	5.481435	26.15891	22.54347	9.409475	4.160098	10.79206	8.219292	7.032682	11.69258	8.439589	23.66451	10.38852	18.63476	7.3181	20.82309	7.685492	9.084636	26.13178	19.65525	4.182581	10.28904	4.300296	65.32788	19.1957	6.440242	6.268317	9.771544	25.66679	34.32011	40.28773	3.874095	32.13626	2.422496	7.030115	22.53042	21.93854	8.422632	7.181158	50.83082	26.78709	5.431102	25.14755	1.815497	55.88375	6.145834	2.351694	16.94953	5.251477	4.288417	5.27106	12.99882	10.2673	3.379928	16.45398	2.120941	3.812974	2.976284	11.2692	14.76942	10.79221	2.314895	62.46315	50.83346	27.93084	11.77188	13.11774	6.295167	-1.163648	20.64225	9.261863	6.400371	6.710838	1.86653	25.91279	7.175935	6.866502	2.399857
CFP	13900.41	15609.63	25678.55	21457.56	34012.36	16285.11	25695.48	14014.2	11750.42	19630.49	24784.32	23151.59	19670.27	37075.95	23619.27	14003.06	2028.059	1719.701	5377.285	1352.832	17129.96	27064.23	14426.5	15766.03	35139.44	30556.39	7429.022	29200.86	27540.45	21796.02	15541.2	43172.39	28560.38	17386.58	12227.14	21028.07	18787.19	15746.14	21534.81	8666.969	16068.73	7689.782	40050.94	30531.67	13633.82	29538.8	10289.12	28978.58	15943.38	25707.66	28655.2	19102.87	25830.03	13046.3	23204.38	15120.4	19455.49	54214.25	42885.39	47212.24	43584.76	37805.41	24856.68	15298.15	19956.44	49569.17	22821.51	13307.4	14121.74	32022.84	26696.58	26299.52	26885.43	29424.38	32606.66	14371.16	19932.52	24080.55	17052.19	38385.48	29714.85	28843.09	30906.95	20890.17	32862.46	23526.13	35565.49	16735.97	33277.37	33888.09	19631.88	34977.47	60121.59	38281.5	29600.84	17173.11	35007.46	20329.76	13416.77	21194.12	35161.12	25375.13	25769.9	18385.77	15885.93	35435.27	45422.54	17805.46
CHI3L1	384.73211	82.826175	538.977475	222.221064	10.4546355	40.415996	483.899215	285.418875	245.641465	143.338042	268.191105	42.2643165	29.5412235	482.16991	604.212635	391.652075	59.686262	3.5718911	264.501285	26.2515945	673.32465	310.54097	220.63895	235.895965	232.633915	425.079375	168.81351	89.500325	568.105015	105.198395	487.42181	548.147175	276.061535	536.33856	253.95856	635.502135	195.50627	933.812665	422.203395	285.92154	187.803345	269.827515	780.16303	242.323225	324.89729	508.479555	197.41798	586.79022	300.392295	32.304035	281.39911	221.00748	1045.0549	50.458197	89.639715	812.628695	154.541275	1639.73375	1830.21255	472.78805	478.36172	585.00448	104.1840425	59.70337	528.617515	508.618095	53.103979	39.249738	279.98928	551.199905	71.612984	422.97323	186.533135	321.60591	439.26384	384.836825	247.411145	869.54345	90.03023	1310.9895	412.776045	651.7156	434.447715	639.3932	353.66507	733.36163	483.793825	173.13314	407.314575	213.826795	65.3079715	174.717895	2343.58825	275.51774	799.67449	129.214495	999.8335	492.8623	1430.2721	110.13432	1388.26155	623.023795	154.00608	227.72875	141.63805	164.36943	1329.9093	297.749605
CHI3L2	598.2521	573.6781	611.9987	911.4163	385.4593	893.8168	156.2702	515.4318	89.37357	398.0832	259.0186	67.05668	522.3094	649.319	616.9836	221.1508	16.96597	14.99078	84.76438	25.26048	175.9244	215.9191	378.222	304.5475	918.3319	2452.574	142.7739	358.4615	616.0645	334.9019	205.7457	192.4624	349.1791	887.3667	493.1999	473.4336	411.7106	184.9772	404.1151	159.2521	354.8931	337.563	347.827	746.8991	417.6559	161.96	102.2037	720.5528	533.1616	1054.769	260.1546	178.0618	595.603	459.1366	421.4866	469.5185	158.1334	249.9901	1013.254	707.3245	510.8794	693.6839	342.204	316.0939	290.1087	422.5732	463.7879	473.2296	194.6461	202.7522	167.7647	453.6385	338.7155	445.88	219.4777	224.1596	427.9355	456.8919	408.7949	969.0219	510.1026	466.0011	342.6623	533.2372	339.3332	533.5785	592.4159	436.4272	192.2784	498.9316	171.7708	123.3225	511.194	144.6471	186.4189	169.9276	363.8752	209.213	118.6237	221.7882	439.0199	798.849	626.9154	472.6756	1507.086	1283.116	634.9115	965.1979
CHMP7	739.23095	687.04065	458.1014	560.35235	599.9952	443.82335	426.27235	439.60165	173.204215	307.541615	520.1863	180.805965	416.3529	1257.38815	660.17805	419.2996	67.80985	28.4978755	91.43636	45.070995	294.3307	352.7652	636.64765	581.6953	624.86475	572.80915	378.99411	773.8087	791.3235	786.09975	552.83865	767.03285	850.73015	1407.7474	582.34255	862.3596	545.03765	322.956625	482.3162	263.05693	351.68475	392.362685	493.20655	866.43215	659.9697	354.87185	324.14275	1097.6844	488.41845	646.557	720.54365	365.64785	1025.9117	557.94085	554.94015	842.50855	420.8756	994.47825	913.54615	1027.62805	808.07975	729.07445	484.86645	736.72725	612.57855	529.9194	634.5831	567.26	346.268965	444.9865	560.77915	523.9154	337.058	600.32905	520.8818	283.650655	743.76935	731.8743	928.10115	1556.5859	718.01785	991.7994	726.5928	695.7128	917.3977	784.02665	1035.8825	568.68975	587.5214	436.35385	330.14237	641.23695	844.7677	398.98495	538.78145	386.97095	605.60585	452.9573	421.81495	446.94485	802.1877	709.13425	670.77435	541.65715	469.90695	709.4811	994.68305	910.74925
CHST7	574.3362	937.1342	736.4997	415.7326	673.8875	644.8472	479.0751	491.0131	126.5627	650.002	785.2272	461.2697	402.6631	1190.465	901.3771	601.7426	74.09053	56.44873	232.7064	60.43974	227.8442	498.0245	493.9493	486.7576	853.6242	418.5981	145.9932	548.5591	1294.04	711.6485	885.7444	1355.357	1072.093	750.1446	494.1345	1119.475	711.2448	379.7125	549.8927	225.5227	720.6369	507.921	823.4169	1174.796	560.4506	896.5922	318.4254	1060.549	444.0266	1441.946	938.4281	235.6767	935.0958	366.2897	656.3196	686.0228	610.0226	1596.454	1037.103	1234.594	991.4301	1180.747	577.3487	929.8396	846.1995	1230.823	543.7152	983.3578	329.751	815.4308	710.5537	894.4324	764.7795	640.5204	680.6586	402.1792	778.8271	960.073	1503.988	1541.938	848.0279	946.1816	1913.923	849.3694	1161.478	966.9819	1749.852	655.8376	672.9549	957.88	413.5925	1333.931	673.3289	536.1904	511.832	465.056	847.5227	761.9871	730.0827	493.3284	1060.777	662.2876	729.7802	741.5746	534.9844	1056.648	973.8155	853.8546
