GeneSymbol	GSM1008060	GSM1008061	GSM1008062	GSM1008063	GSM1008064	GSM1008065	GSM1008066	GSM1008067	GSM1008068	GSM1008069	GSM1008070	GSM1008071	GSM1008072	GSM1008073	GSM1008074	GSM1008075	GSM1008076	GSM1008077	GSM1008078	GSM1008079	GSM1008080	GSM1008081	GSM1008082	GSM1008083	GSM1008084	GSM1008085	GSM1008086
MEP1A	32.28114	28.84443	27.20191	22.72602	25.84193	28.97658	27.42732	25.03175	22.69756	30.08344	28.87302	28.60614	26.68854	34.19405	30.09857	25.6062	26.61231	29.07673	27.82049	36.85104	30.21462	32.40962	27.30426	23.81568	29.12133	22.25214	26.25084
MEST	111.78634	121.02466	125.3385	127.23561	158.9484	122.23511	170.5253	138.75133	112.82853	119.534	156.51215	136.07903	121.13258	124.52344	112.13303	119.78756	177.28493	138.39071	150.87394	146.77972	117.28605	167.92373	99.2017	137.3979	110.10713	117.25357	121.0848
MGAM	1145.37231	821.93405	785.36005	692.70776	1466.41402	821.17171	1696.71259	1152.67998	719.49049	1031.84657	375.80447	1261.61741	988.99308	1004.63265	1095.36696	658.55536	675.47876	736.6837	2107.46147	1365.99069	2077.35252	739.63399	644.38488	2330.07835	1235.93909	998.67884	2579.12924
MME	834.09837	567.15741	752.07135	431.68222	867.42017	489.1366	1399.08909	1519.95846	469.18014	1097.46016	199.08564	1046.59134	563.15474	840.05795	779.52279	625.40884	494.99902	814.92825	974.39837	637.57348	1526.40338	582.45875	216.12886	858.72702	969.52937	1148.13747	1747.79353
MMP1	31.90478	27.65149	26.11758	24.87166	28.8981	27.14818	17.84169	23.0629	29.33188	26.59534	30.58339	26.38359	16.39215	27.93259	27.15089	28.84282	23.10638	28.48239	27.9918	35.02856	26.74238	20.14317	28.37647	25.81669	23.4823	29.10188	28.35866
MMP12	14.19247	16.59905	14.12038	11.50742	12.76787	9.58913	12.86808	11.55384	11.87372	13.09848	15.16024	11.55451	12.22514	9.33825	11.59542	13.46074	12.71472	10.78844	13.4066	17.84956	16.85307	11.15702	11.30508	12.87872	13.83662	15.94184	12.15991
MMP25	908.27522	822.69093	755.04403	459.09659	548.35728	476.25041	857.04067	622.76825	573.52098	858.59674	615.10609	1076.69695	574.29841	706.1841	733.40041	582.73722	953.16701	505.4209	1242.86153	899.12288	1377.923	368.3586	460.5485	1037.98042	860.54909	690.52256	1190.04091
MMP8	107.68662	22.96683	26.64633	41.27922	644.96518	29.45415	39.56671	53.12807	13.22596	35.72427	31.2599	53.2612	27.75229	22.1035	23.01351	16.45573	13.22967	13.61307	354.76831	66.32146	65.0658	38.84909	41.63443	800.17719	33.78282	35.91134	94.46602
MMP9	885.55133	617.44441	423.68142	164.38458	1569.19046	579.7144	800.87624	507.49184	253.6625	1126.81833	184.66464	956.32356	325.28833	502.86699	540.13246	341.36768	279.32024	277.10545	1914.98962	910.01305	2404.78758	302.49439	592.2015	3729.35767	572.85782	416.82496	1064.42974
MNDA	1676.51019	1629.94153	1581.20533	1638.35192	1651.95532	1389.10531	2882.2187	3068.62423	1126.05997	1851.60998	1109.6092	1510.30592	1556.01217	1718.86633	1512.24208	1383.67334	1365.08499	1828.52604	1417.04832	1541.01219	2208.02754	1422.81977	1222.61507	2014.33289	1742.02995	2199.71288	2807.72637
MOCS3	80.45274	50.05532	109.86124	93.90552	83.46218	56.32607	68.13718	74.71897	57.21156	58.7349	60.52821	72.74517	96.23065	57.5014	89.19964	68.08878	51.00898	74.98353	87.84955	53.99793	72.45742	98.90661	76.04157	49.29198	71.36452	72.38589	79.01788
MPO	121.13506	98.64372	99.69656	81.29048	162.85123	102.33228	103.69232	103.40651	93.23107	93.62167	94.78421	113.75298	85.15365	100.53856	100.45969	104.14714	96.54324	87.60747	186.71841	136.13101	97.36768	97.30176	115.30564	175.0578	105.13479	101.8787	117.05203
MPPED2	50.32852	49.16981	51.02808	40.94019	49.29917	36.19417	44.73367	42.63311	43.53138	46.19172	47.21863	45.40489	39.17787	45.01279	51.59443	50.61463	41.57276	43.94757	49.43223	45.59418	52.8564	37.09396	42.37208	43.5124	47.89235	47.65534	50.80625
MRPL3	297.93394	333.88335	491.21757	1002.33222	615.78678	503.23536	537.49209	670.43975	426.5705	328.95914	328.76737	307.8289	715.88266	465.54583	407.6782	429.60368	419.42948	458.94539	303.43011	295.06833	316.27657	1304.65329	369.0372	466.58625	432.84916	495.00432	416.62324
MRPL4	286.78899	309.33902	417.74745	265.43208	261.95579	205.14351	248.96698	199.18233	270.05652	344.377	297.76438	310.72245	297.44802	236.67494	241.29944	252.49588	281.71465	216.0542	340.30653	225.62194	284.11217	313.87597	311.77539	211.75817	256.68828	254.7417	181.42807
MS4A1	622.70044	631.25166	822.3751	1358.04419	1307.7784	856.70841	516.11821	584.54013	753.75875	835.07797	613.31401	448.57615	1185.67017	775.87119	543.45333	722.48033	715.29254	947.05274	806.76112	366.10974	390.99809	1340.105	694.38945	474.94546	654.48775	979.66345	479.79745
MS4A2	63.2796	21.9438	28.76553	47.12041	22.53762	30.31932	42.68379	33.62519	41.28829	25.31473	24.11472	29.35063	16.72976	20.71618	14.99258	27.66639	30.35231	47.47768	23.33605	36.86343	40.17115	32.53502	33.86162	24.58095	34.7189	17.01602	22.31255
MS4A6A	681.32344	649.30466	1029.15397	867.32281	1122.60979	661.55055	626.86594	1740.67047	574.56015	802.07877	614.96098	643.76011	1113.20366	664.22296	940.49567	621.96981	423.47222	722.3794	971.42902	787.58303	1181.42007	592.07157	967.00566	1381.74112	770.31672	890.22236	1902.06102
MSC	66.72624	109.16323	176.2849	100.94108	80.22829	77.40609	96.84091	73.3121	72.5352	83.04875	70.3122	92.62954	91.19814	68.26434	100.66878	81.60499	79.31445	76.39001	86.22121	89.30969	78.63169	81.93493	59.95984	57.11316	35.41072	57.27108	66.79309
MT1X	11.6096	12.96809	18.74769	10.13155	5.13965	16.83604	8.14274	32.07037	0.00416	23.17808	14.13171	75.52736	6.90948	8.38048	15.49067	25.09881	0.44091	8.05562	24.03633	16.83432	21.05007	7.21268	16.57222	10.83963	18.27883	12.59595	9.28723
MTHFD2L	37.34486	39.21964	48.67016	51.92262	51.0349	32.3364	45.55605	43.03876	28.84587	39.62828	35.40174	38.92307	43.53409	32.31497	39.88779	38.42537	30.60984	41.96539	43.63073	31.72467	36.44401	75.1551	34.03217	50.33661	40.08628	32.97903	39.11005
MTMR10	395.08999	419.31444	550.37305	427.57684	622.35599	391.19779	622.32598	574.32383	384.96544	508.71338	339.71975	489.4455	393.93797	422.68837	545.96845	376.0393	339.55987	462.97643	610.43365	370.11184	621.32332	540.20813	387.92595	647.33497	527.82847	448.74184	746.24799
MTMR11	90.29892	93.27146	136.45154	69.0256	86.16102	71.49311	90.81222	115.19042	74.51576	80.33232	82.85008	99.65867	101.95482	72.03767	91.19276	79.22878	67.88934	76.65585	85.98567	101.13883	90.60147	73.16458	109.21477	90.14945	76.3404	58.2026	77.95048
MTSS1	312.90493	511.64192	566.5526	315.07287	601.95838	316.68624	437.14738	333.38453	322.59835	485.47028	569.01544	393.46509	405.15915	284.56168	326.87373	324.29576	320.66116	262.8701	583.81995	363.04965	348.33237	532.93882	375.58802	229.37145	339.98217	211.54109	215.65112
MUC1	108.11776	125.99455	97.74894	105.49687	103.68072	117.8015	84.59944	103.77701	127.23855	138.01449	130.66926	149.5802	99.57359	125.43556	123.18919	135.7549	106.861	105.98658	112.10205	158.01587	113.00862	108.62178	130.68015	132.65681	118.45049	109.89514	119.90358
MXD1	3031.81622	2984.4163	2773.47604	2217.45392	2265.82796	2086.96463	4228.5458	4475.08194	2418.78266	3567.91727	1855.27664	3446.99935	2174.66703	2619.88521	3099.38132	1985.12716	2330.04725	2703.54289	2892.6195	2825.96852	4104.4256	1952.00515	2317.23489	3391.95934	2975.5506	3130.84214	5717.05932
MYB	159.42303	151.54102	143.86193	208.35937	128.01433	167.81327	182.65918	113.88312	210.00739	127.17077	132.05653	93.34509	171.77298	112.20798	122.66986	125.97785	117.02918	192.53573	109.73978	107.48022	121.48185	166.06343	103.4037	122.9018	211.93913	137.50945	92.10731
MYLIP	449.19971	424.90754	400.73984	446.01856	383.48484	437.19752	500.09988	523.14217	483.33855	483.61498	399.09016	465.6508	495.5915	359.00283	502.62341	380.63535	385.3572	549.48711	417.35094	422.36962	439.80748	489.66526	362.0936	396.72187	557.67636	391.31201	730.59407
NAALADL1	132.50709	106.19293	122.74714	108.89828	115.46719	110.90245	107.98266	103.97424	116.40501	112.16141	135.37421	111.20648	121.69786	106.43937	99.72982	103.90742	117.86152	108.5142	120.47048	116.4184	114.524	102.60505	118.87028	95.39056	114.5169	118.30466	108.44429
NAGA	346.15677	358.57209	467.54571	296.10804	296.92919	297.19706	331.31254	398.71948	398.77506	355.34406	451.57448	447.157	379.96949	264.72002	367.65727	359.82064	334.30801	283.27664	391.49083	376.22672	409.01399	247.21584	441.07057	336.16893	335.85542	271.36317	267.99078
NBN	166.87953	174.0627	268.56059	477.72424	356.44648	175.48464	329.82627	703.62536	196.15077	259.68144	106.19688	228.04872	406.55001	232.1245	323.56599	184.71611	117.74746	256.98281	235.24587	141.61115	340.13527	408.99429	348.28724	436.02705	317.53085	417.6721	758.80161
NBR1	405.57503	498.65039	536.98386	475.13787	604.07938	425.38386	703.07006	602.94661	453.12468	518.16681	413.1501	409.57438	498.06653	453.7681	677.13841	492.67946	407.8178	504.04846	528.88161	371.66463	580.29236	574.08185	589.15056	654.47822	568.4043	425.32066	825.32038
NCF2	2175.13053	1692.59283	1618.26494	2446.79377	1803.07557	1795.69017	3159.89748	2684.75515	2321.5467	2029.80685	1668.39803	1943.19413	1866.04583	1838.0949	2339.18101	1824.3778	1702.84854	2528.61086	1579.68884	2084.26476	2375.63798	1390.69004	1552.49135	2605.25753	2586.73425	2479.63148	3661.06457
NCR3	116.89468	358.83422	299.81704	173.02707	167.72027	158.24173	189.70375	209.50193	214.07902	259.49613	262.69954	203.23757	194.14297	139.9963	184.27861	213.48044	235.56062	201.5663	227.17689	197.49427	162.72499	161.7525	222.87796	121.60493	183.20521	183.13445	104.80607
NDRG2	104.79205	160.86722	182.11622	120.27046	132.36645	116.57955	130.16107	106.52218	124.90992	117.17058	151.10643	129.39669	114.24526	122.63825	138.42729	137.38357	135.05114	141.16774	116.40631	99.5824	138.1854	141.00818	109.17907	92.93758	114.63499	123.02561	75.32583
NEFL	58.13987	77.12604	77.84228	55.37174	40.83773	54.8409	44.92728	41.0514	48.76991	41.25255	61.92273	43.61211	53.17742	59.44935	58.0867	58.13363	54.1362	52.14471	56.14717	54.92669	57.4194	38.45959	51.14436	46.00356	45.60266	63.95722	46.59908
NEK9	247.86125	291.96127	322.74104	315.67203	364.10171	308.40631	320.1194	247.12135	300.52088	301.61115	335.06178	226.77973	315.27389	222.73184	321.31255	274.1589	250.76094	271.89299	335.65608	250.12271	275.69686	377.20408	298.6211	300.90985	298.42364	221.93762	266.60536
NFE2	1839.47222	1259.97592	988.21716	825.98268	1162.82498	995.97222	1114.2562	899.32393	1144.83628	1456.35895	1142.99251	1264.90296	854.41592	1108.94161	1291.56056	935.91993	893.17272	1154.63435	2584.99402	1277.16835	2143.9414	657.25227	1670.48116	1662.2815	1355.89625	1287.22191	2033.741
NFXL1	74.17308	109.20649	160.9645	237.03825	197.66516	77.80275	286.74648	198.82423	81.12769	200.75235	90.00214	236.55284	145.80498	211.94572	398.7473	114.41981	133.94694	204.71624	89.07523	153.67255	166.7486	179.00586	85.08108	141.15721	165.47579	228.55585	334.6966
NGFRAP1	129.1017	99.30781	92.04638	131.31135	165.2496	113.21967	108.35401	87.9016	106.20934	118.36511	102.94106	114.71854	145.12241	114.52512	104.19839	145.89844	107.18593	114.15411	333.88288	100.04397	100.84302	98.98902	140.59645	462.6654	272.89312	141.52602	224.98751
NIPSNAP3B	33.80269	23.54411	40.90862	47.83866	30.06584	20.7852	29.06046	23.47912	33.32739	19.17447	32.13841	20.949	55.00729	25.70906	29.09828	17.9297	23.0944	32.93303	30.20277	16.78238	23.18412	44.01545	16.13976	21.85148	31.38169	28.5977	18.16718
NKG7	3369.62064	4462.19493	5898.00955	4424.01075	3592.51052	1980.89743	3955.79223	2790.3911	2605.98658	4306.46614	5808.96961	3747.1336	5585.36676	1551.31912	3819.55931	2394.99439	3226.19012	3421.39118	3503.43157	3481.35294	3407.98578	4066.38836	4029.84418	1300.80112	2105.51857	2998.54714	1224.1577
NLRC4	136.4013	122.87741	169.43075	171.58132	343.53774	97.24321	270.1367	310.0791	112.20171	207.27317	78.26959	200.92772	197.36954	117.88927	230.46049	82.87194	99.17402	134.77827	370.36629	177.15631	354.60683	178.21533	152.35275	454.86296	164.39425	184.36103	701.81556
NLRP3	130.4498	148.87642	167.09972	101.05964	127.15225	120.91533	230.44977	332.57627	139.39283	148.49738	164.51376	170.60025	131.48575	130.29672	266.71198	139.56677	169.66697	208.49831	159.76667	149.67831	202.61172	119.37421	153.6226	176.63291	204.55312	183.82546	149.07452
NMBR	59.34597	53.41614	47.63211	48.48206	49.34959	59.69701	37.80739	47.60899	49.08732	63.75363	64.98311	71.56249	46.68753	53.7852	57.3827	51.52628	64.57854	54.76885	54.04648	63.90017	55.37074	53.29725	67.25803	46.41139	45.65036	49.63473	55.02997
NME1	119.44044	110.81976	119.47338	238.38183	147.13339	132.56547	93.36253	110.80179	89.16129	81.14841	88.40157	83.91911	183.44597	96.80805	100.23862	110.39921	84.09395	102.46943	96.39088	102.88088	106.38217	300.21507	157.7793	118.40544	106.29989	115.80074	84.83326
NOD2	587.73836	534.04687	584.34842	453.77929	400.74903	276.99862	545.23117	755.94477	458.63545	678.87477	368.76436	680.02464	263.32096	349.19956	865.39799	354.55557	284.9108	491.89555	717.45542	770.20596	1109.9109	234.46275	468.90302	620.02823	610.51003	609.73761	1431.2112
NOTCH4	159.7428	154.96676	137.52285	132.97992	133.28437	149.3517	125.92236	147.51764	145.5858	158.48843	172.45012	180.80333	121.99682	153.88493	145.34736	156.98302	152.16084	134.21997	144.29979	189.86145	146.65574	131.99374	147.50034	140.25821	138.65263	145.46272	149.13792
NOV	296.73212	397.06214	283.42484	310.39998	166.26426	330.11242	552.24682	243.822	516.17586	394.63553	338.26691	308.13462	285.20275	231.32579	251.08951	330.09064	331.52139	392.17382	180.6727	284.8743	376.90754	193.19227	209.68952	179.8387	291.94136	241.6794	180.0512
NOX3	26.88309	29.92862	25.09665	24.00302	21.05308	25.96031	24.07532	26.62527	23.67398	25.76654	30.95431	30.9513	20.28945	25.0005	28.70143	23.9231	23.92453	23.86342	27.36408	31.54109	25.93946	25.92665	29.58124	26.89993	27.1587	26.6716	26.78622
NPAS1	138.56144	134.00545	110.75327	109.84675	113.87861	133.91349	98.08584	113.63681	123.98639	122.70351	129.88773	125.85609	125.23964	149.12003	132.22628	131.45835	122.84591	132.49875	123.18544	139.77916	124.84404	98.28548	127.503	112.12131	115.94457	141.81503	128.91435
NPEPPS	303.4769	294.00131	411.3517	409.25713	495.77042	299.92186	459.08236	416.74628	288.48428	353.95165	273.61284	297.12621	359.48699	319.33869	479.84713	289.09123	226.30915	392.72523	461.55861	246.47558	445.60257	441.72922	323.99653	438.62439	460.64339	393.09602	679.67928
NPL	473.32919	436.52648	433.68266	308.56814	438.43778	317.42654	777.497	551.19274	389.61575	459.49549	284.61091	532.07537	278.55396	293.29726	364.03838	279.62364	357.23104	443.94041	623.29601	473.46397	810.76422	294.31368	214.91422	709.56551	500.40276	403.51232	663.83669
NR2E3	85.1052	82.24752	75.30727	73.07643	78.46014	86.48889	71.83089	79.27066	89.46615	72.2611	75.2176	87.73953	54.70354	98.16818	81.97826	89.22418	88.52893	95.32896	75.64464	91.06867	73.10611	75.27942	91.52943	85.52519	82.57406	97.91636	93.00029
NR4A2	67.14607	102.51988	104.32732	77.04836	49.98652	61.25306	84.34334	85.93361	67.01613	63.74078	71.46581	89.04086	65.7944	60.51295	64.72133	62.81648	62.73909	60.30372	71.57638	71.69803	69.46645	58.40525	57.46846	61.62996	63.08918	61.90626	53.05176
NR4A3	64.05508	67.95285	60.67475	54.18399	60.64031	56.21248	54.01895	58.45056	55.66133	55.50443	63.88736	59.99755	52.79024	66.30246	59.74508	62.65891	60.92782	66.89509	60.18102	61.53335	65.82153	45.71844	62.31278	60.21772	62.21379	60.99718	60.2685
NRG1	145.54816	127.33419	151.44558	169.85871	94.21814	128.59254	81.11907	173.28424	165.15826	107.74189	121.57647	138.86486	77.98871	92.89511	103.68854	81.18769	101.43069	88.45903	147.95951	114.54804	178.58028	127.96558	72.42938	204.0519	98.25407	86.37392	191.55954
NRGN	1189.44835	708.91326	528.85747	623.24973	669.47141	580.41391	729.63208	359.34571	856.80915	1048.52279	812.7647	1229.96474	806.43542	752.96476	690.89992	1224.09715	657.08403	625.91318	2587.3004	847.90603	797.91544	310.55598	1088.63468	1544.94449	1340.58579	818.09881	1141.03813
NTN3	623.9484	593.06101	531.1566	552.24021	545.53313	669.28918	474.00921	492.55748	628.14801	549.32677	664.69189	639.47934	594.15205	773.34006	634.44163	660.25815	672.24229	624.78169	557.21259	631.24298	604.72658	485.45872	614.98264	546.33593	542.3227	749.6829	531.595
NTRK1	110.58649	116.44479	105.88446	99.33762	116.13458	115.45635	108.22568	112.43974	113.63221	112.71983	115.50878	113.70569	105.84749	118.27174	114.47044	114.86077	115.24954	108.10761	102.90469	137.49444	115.58121	108.47938	101.43867	105.23698	115.06009	96.99266	107.62994
NUDT1	97.25416	81.06979	95.32822	103.77407	103.7339	110.73519	110.095	97.2992	119.10246	105.08151	88.97063	84.3987	116.74098	111.96311	113.02915	89.05235	145.8419	108.11249	93.91715	91.87237	99.34137	136.75796	86.58846	88.40658	84.36236	112.32598	92.80328
NUDT18	210.16765	178.80914	175.40747	159.10481	141.70828	166.83704	144.63811	158.15089	175.18403	178.80041	205.16627	175.1321	159.64767	175.05505	170.30328	175.58255	169.44184	162.86874	169.99098	207.59905	179.18916	117.50827	181.39095	149.99676	148.97904	183.73854	165.66974
NXT1	482.21919	375.80161	339.68078	285.3397	268.13457	322.45264	260.22051	277.09981	339.33683	386.9967	397.66336	405.00634	299.70756	353.36686	355.59197	352.46871	339.16421	315.16728	305.0784	275.02605	366.4248	299.71058	284.24739	312.74979	301.64363	356.08027	267.84739
NXT2	63.03381	48.94706	91.73172	175.29309	135.03347	68.76029	73.76844	146.15801	85.39612	61.62585	44.03902	58.13683	162.96573	88.66739	86.08106	70.25734	50.33026	89.11139	56.51293	42.0274	68.81426	127.92134	94.61273	89.42468	95.43543	122.84591	104.03146
OLFM1	88.87978	92.46083	104.22555	71.38645	90.59621	75.90507	72.16935	61.21387	75.20545	72.62674	92.82936	95.62568	86.90836	66.25229	90.5548	86.95736	94.54036	80.22946	94.06522	82.35564	89.56113	74.31243	97.93387	78.1548	85.84965	63.34259	73.15036
OR2F1	92.51802	89.46479	92.63336	61.89707	74.37225	81.176	63.52342	62.49394	83.74582	87.77031	96.40949	98.96182	64.99071	88.49465	86.38958	82.59488	85.76995	74.23956	77.46781	115.5553	88.92577	64.17047	65.47016	61.66359	71.65201	77.50613	69.05409
ORC1	49.69793	56.49391	59.00011	52.92563	55.10067	47.52182	51.01794	48.09775	52.10291	67.89665	48.48536	54.09999	49.2461	42.27081	49.75564	53.60862	49.90161	50.47587	63.49061	56.9282	59.77851	68.97487	57.65423	55.86905	49.95148	42.73195	48.5814
ORM1	26.48251	15.73081	18.62643	26.05309	113.59033	21.35011	46.4954	18.30605	12.76441	33.66095	11.90998	34.51189	47.99959	46.16953	26.35168	19.78783	2.93605	17.80134	93.50533	29.81039	83.3729	27.80473	20.05535	53.38905	33.45591	48.37882	23.11616
OSBPL10	276.50808	367.58647	373.86342	365.3888	445.23059	324.86661	279.55117	180.44598	268.08038	386.91383	380.4618	269.09649	230.38927	234.12667	231.41959	274.44009	334.35892	270.95373	394.29025	244.3639	227.28353	516.56307	221.01284	174.56375	282.2965	172.74355	146.31968
OSM	103.80551	64.78844	71.13865	54.77075	69.62617	43.06491	87.07145	75.11171	37.36581	66.5589	54.95626	50.66538	64.71981	65.27379	68.2145	38.14228	44.59414	54.94843	137.37057	79.69849	180.48676	31.10346	47.7859	86.06732	47.76288	64.1331	112.75737
OXER1	769.22746	397.6151	402.18547	758.32869	290.73676	459.44672	504.47241	273.08557	754.06108	457.24195	705.93445	468.3863	446.35743	438.04781	369.96537	461.52713	442.061	587.97352	347.50175	628.877	527.86405	237.7469	365.7948	385.81169	657.77529	554.36504	257.6199
P2RX1	598.1629	435.03917	521.72693	447.71463	529.03155	374.93652	551.0363	523.27355	563.19987	620.94362	574.42013	630.23618	451.17302	386.22592	191.00173	354.14485	310.42194	365.47863	1028.08382	491.8747	755.54895	330.38498	461.539	862.7266	470.59335	496.38593	563.05861
P2RX5	355.2599	452.78376	684.54946	649.43502	1036.84849	376.91668	357.97441	244.05437	435.16552	679.02746	527.61925	371.30892	580.31514	376.9172	320.72676	503.08581	453.02859	514.79313	795.49944	268.58601	372.91019	1181.29712	486.96967	331.42999	414.70751	405.85572	396.22735
